,HCPCS_CODE,HCPCS_DESCRIPTION,HCPCS_ASC_EXCLUDED,HCPCS_ASC_EXCLUDED_DT,HCPCS_GROUP,HCPCS_GROUP_BEGIN_DT,HCPCS_GROUP_END_DT,ADDED_TO_FILE_DATE,LAST_EDIT_DATE,USER_ID
541,33361,Replace aortic valve perq,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
542,33362,Replace aortic valve open,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
543,33363,Replace aortic valve open,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
544,33364,Replace aortic valve open,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
545,33365,Replace aortic valve open,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
546,33366,Trcath replace aortic valve,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
547,33367,Replace aortic valve w/byp,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
548,33368,Replace aortic valve w/byp,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
549,33369,Replace aortic valve w/byp,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
550,33390,Valvuloplasty aortic valve,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
551,33391,Valvuloplasty aortic valve,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
552,33404,Prepare heart-aorta conduit,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
553,33405,Replacement aortic valve opn,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
554,33406,Replacement aortic valve opn,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
555,33410,Replacement aortic valve opn,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
556,33411,Replacement of aortic valve,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
557,33412,Replacement of aortic valve,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
558,33413,Replacement of aortic valve,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
559,33414,Repair of aortic valve,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
560,33415,Revision subvalvular tissue,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
561,33416,Revise ventricle muscle,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
562,33417,Repair of aortic valve,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
563,33418,Repair tcat mitral valve,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
564,33420,Revision of mitral valve,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
565,33422,Revision of mitral valve,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
566,33425,Repair of mitral valve,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
567,33426,Repair of mitral valve,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
568,33427,Repair of mitral valve,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
569,33430,Replacement of mitral valve,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
570,33440,Rplcmt a-valve tlcj autol pv,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
571,33460,Revision of tricuspid valve,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
572,33463,Valvuloplasty tricuspid,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
573,33464,Valvuloplasty tricuspid,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
574,33465,Replace tricuspid valve,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
575,33468,Revision of tricuspid valve,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
576,33470,Revision of pulmonary valve,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
577,33471,Valvotomy pulmonary valve,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
578,33474,Revision of pulmonary valve,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
579,33475,Replacement pulmonary valve,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
580,33476,Revision of heart chamber,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
581,33477,Implant tcat pulm vlv perq,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
582,33478,Revision of heart chamber,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
583,33496,Repair prosth valve clot,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
584,33500,Repair heart vessel fistula,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
585,33501,Repair heart vessel fistula,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
586,33502,Coronary artery correction,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
587,33503,Coronary artery graft,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
588,33504,Coronary artery graft,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
589,33505,Repair artery w/tunnel,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
590,33506,Repair artery translocation,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
591,33507,Repair art intramural,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
592,33510,Cabg vein single,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
593,33511,Cabg vein two,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
594,33512,Cabg vein three,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
595,33513,Cabg vein four,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
596,33514,Cabg vein five,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
597,33516,Cabg vein six or more,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
598,33517,Cabg artery-vein single,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
599,33518,Cabg artery-vein two,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
600,33519,Cabg artery-vein three,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
601,33521,Cabg artery-vein four,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
602,33522,Cabg artery-vein five,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
603,33523,Cabg art-vein six or more,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
604,33530,Coronary artery bypass/reop,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
605,33533,Cabg arterial single,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
606,33534,Cabg arterial two,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
607,33535,Cabg arterial three,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
608,33536,Cabg arterial four or more,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
609,33542,Removal of heart lesion,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
610,33545,Repair of heart damage,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
611,33548,Restore/remodel ventricle,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
612,33572,Open coronary endarterectomy,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
613,33600,Closure of valve,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
614,33602,Closure of valve,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
615,33606,Anastomosis/artery-aorta,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
616,33608,Repair anomaly w/conduit,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
617,33610,Repair by enlargement,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
618,33611,Repair double ventricle,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
619,33612,Repair double ventricle,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
620,33615,Repair modified fontan,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
621,33617,Repair single ventricle,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
622,33619,Repair single ventricle,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
623,33620,Apply r&l pulm art bands,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
624,33621,Transthor cath for stent,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
625,33622,Redo compl cardiac anomaly,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
626,33641,Repair heart septum defect,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
627,33645,Revision of heart veins,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
628,33647,Repair heart septum defects,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
629,33660,Repair of heart defects,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
630,33665,Repair of heart defects,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
631,33670,Repair of heart chambers,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
632,33675,Close mult vsd,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
633,33676,Close mult vsd w/resection,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
634,33677,Cl mult vsd w/rem pul band,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
635,33681,Repair heart septum defect,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
636,33684,Repair heart septum defect,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
637,33688,Repair heart septum defect,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
638,33690,Reinforce pulmonary artery,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
639,33692,Repair of heart defects,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
640,33694,Repair of heart defects,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
641,33697,Repair of heart defects,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
642,33702,Repair of heart defects,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
643,33710,Repair of heart defects,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
644,33720,Repair of heart defect,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
645,33722,Repair of heart defect,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
646,33724,Repair venous anomaly,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
647,33726,Repair pul venous stenosis,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
648,33730,Repair heart-vein defect(s),Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
649,33732,Repair heart-vein defect,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
650,33735,Revision of heart chamber,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
651,33736,Revision of heart chamber,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
652,33737,Revision of heart chamber,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
653,33750,Major vessel shunt,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
654,33755,Major vessel shunt,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
655,33762,Major vessel shunt,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
656,33764,Major vessel shunt & graft,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
657,33766,Major vessel shunt,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
658,33767,Major vessel shunt,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
659,33768,Cavopulmonary shunting,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
660,33770,Repair great vessels defect,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
661,33771,Repair great vessels defect,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
662,33774,Repair great vessels defect,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
663,33775,Repair great vessels defect,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
664,33776,Repair great vessels defect,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
665,33777,Repair great vessels defect,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
666,33778,Repair great vessels defect,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
667,33779,Repair great vessels defect,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
668,33780,Repair great vessels defect,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
669,33781,Repair great vessels defect,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
670,33782,Nikaidoh proc,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
671,33783,Nikaidoh proc w/ostia implt,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
672,33786,Repair arterial trunk,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
673,33788,Revision of pulmonary artery,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
674,33800,Aortic suspension,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
675,33802,Repair vessel defect,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
676,33803,Repair vessel defect,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
677,33813,Repair septal defect,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
678,33814,Repair septal defect,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
679,33820,Revise major vessel,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
680,33822,Revise major vessel,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
681,33824,Revise major vessel,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
682,33840,Remove aorta constriction,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
683,33845,Remove aorta constriction,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
684,33851,Remove aorta constriction,Y,2020-10-15,Y,2020-01-01,2020-12-31,2020-10-15,2020-10-15,Raw asc data excluded for 2020 payment from CMS
